datetime,fecha,tramo,DOMICILIO,LLEVAR,LOCAL,RECOGER
2024-05-27 21:45:00,2024-05-27,21:45 - 21:59,1,0,0,0
2024-05-27 22:00:00,2024-05-27,22:00 - 22:14,1,0,0,0
2024-05-27 22:15:00,2024-05-27,22:15 - 22:29,0,0,0,0
2024-05-27 22:30:00,2024-05-27,22:30 - 22:44,0,2,1,0
2024-05-27 22:45:00,2024-05-27,22:45 - 22:59,0,1,0,0
2024-05-27 23:00:00,2024-05-27,23:00 - 23:14,0,0,0,0
2024-05-27 23:15:00,2024-05-27,23:15 - 23:29,0,0,0,0
2024-05-27 23:30:00,2024-05-27,23:30 - 23:44,0,0,0,0
2024-05-28 13:00:00,2024-05-28,13:00 - 13:14,0,0,0,0
2024-05-28 13:15:00,2024-05-28,13:15 - 13:29,0,0,0,0
2024-05-28 13:30:00,2024-05-28,13:30 - 13:44,1,0,0,0
2024-05-28 13:45:00,2024-05-28,13:45 - 13:59,0,1,0,0
2024-05-28 14:00:00,2024-05-28,14:00 - 14:14,0,0,0,1
2024-05-28 14:15:00,2024-05-28,14:15 - 14:29,0,0,0,0
2024-05-28 14:30:00,2024-05-28,14:30 - 14:44,1,0,0,1
2024-05-28 14:45:00,2024-05-28,14:45 - 14:59,0,0,0,1
2024-05-28 15:00:00,2024-05-28,15:00 - 15:14,0,0,0,0
2024-05-28 15:15:00,2024-05-28,15:15 - 15:29,0,0,0,0
2024-05-28 15:30:00,2024-05-28,15:30 - 15:44,0,0,0,0
2024-05-28 15:45:00,2024-05-28,15:45 - 15:59,0,0,0,0
2024-05-28 19:00:00,2024-05-28,19:00 - 19:14,0,0,0,0
2024-05-28 19:15:00,2024-05-28,19:15 - 19:29,1,0,0,0
2024-05-28 19:30:00,2024-05-28,19:30 - 19:44,0,0,0,0
2024-05-28 19:45:00,2024-05-28,19:45 - 19:59,1,0,0,0
2024-05-28 20:00:00,2024-05-28,20:00 - 20:14,2,0,0,1
2024-05-28 20:15:00,2024-05-28,20:15 - 20:29,1,1,0,1
2024-05-28 20:30:00,2024-05-28,20:30 - 20:44,1,0,0,2
2024-05-28 20:45:00,2024-05-28,20:45 - 20:59,1,0,0,0
2024-05-28 21:00:00,2024-05-28,21:00 - 21:14,3,0,0,2
2024-05-28 21:15:00,2024-05-28,21:15 - 21:29,0,0,1,1
2024-05-28 21:30:00,2024-05-28,21:30 - 21:44,0,0,0,0
2024-05-28 21:45:00,2024-05-28,21:45 - 21:59,0,1,0,5
2024-05-28 22:00:00,2024-05-28,22:00 - 22:14,0,0,1,2
2024-05-28 22:15:00,2024-05-28,22:15 - 22:29,0,0,0,2
2024-05-28 22:30:00,2024-05-28,22:30 - 22:44,0,1,0,1
2024-05-28 22:45:00,2024-05-28,22:45 - 22:59,0,0,0,0
2024-05-28 23:00:00,2024-05-28,23:00 - 23:14,0,0,0,1
2024-05-28 23:15:00,2024-05-28,23:15 - 23:29,0,1,0,0
2024-05-28 23:30:00,2024-05-28,23:30 - 23:44,0,0,0,0
2024-05-29 13:00:00,2024-05-29,13:00 - 13:14,0,0,0,0
2024-05-29 13:15:00,2024-05-29,13:15 - 13:29,0,0,0,0
2024-05-29 13:30:00,2024-05-29,13:30 - 13:44,0,0,0,0
2024-05-29 13:45:00,2024-05-29,13:45 - 13:59,0,0,0,0
2024-05-29 14:00:00,2024-05-29,14:00 - 14:14,0,0,0,0
2024-05-29 14:15:00,2024-05-29,14:15 - 14:29,0,0,0,0
2024-05-29 14:30:00,2024-05-29,14:30 - 14:44,0,0,0,0
2024-05-29 14:45:00,2024-05-29,14:45 - 14:59,0,0,0,0
2024-05-29 15:00:00,2024-05-29,15:00 - 15:14,0,0,0,0
2024-05-29 15:15:00,2024-05-29,15:15 - 15:29,0,1,0,0
2024-05-29 15:30:00,2024-05-29,15:30 - 15:44,0,0,0,0
2024-05-29 15:45:00,2024-05-29,15:45 - 15:59,0,0,0,0
2024-05-29 19:00:00,2024-05-29,19:00 - 19:14,0,0,0,0
2024-05-29 19:15:00,2024-05-29,19:15 - 19:29,1,0,0,0
2024-05-29 19:30:00,2024-05-29,19:30 - 19:44,1,0,0,0
2024-05-29 19:45:00,2024-05-29,19:45 - 19:59,1,0,0,0
2024-05-29 20:00:00,2024-05-29,20:00 - 20:14,1,0,0,0
2024-05-29 20:15:00,2024-05-29,20:15 - 20:29,0,0,0,0
2024-05-29 20:30:00,2024-05-29,20:30 - 20:44,0,2,3,0
2024-05-29 20:45:00,2024-05-29,20:45 - 20:59,1,0,1,0
2024-05-29 21:00:00,2024-05-29,21:00 - 21:14,0,1,0,0
2024-05-29 21:15:00,2024-05-29,21:15 - 21:29,2,0,0,1
2024-05-29 21:30:00,2024-05-29,21:30 - 21:44,1,0,0,1
2024-05-29 21:45:00,2024-05-29,21:45 - 21:59,1,0,0,2
2024-05-29 22:00:00,2024-05-29,22:00 - 22:14,0,0,0,1
2024-05-29 22:15:00,2024-05-29,22:15 - 22:29,0,2,0,1
2024-05-29 22:30:00,2024-05-29,22:30 - 22:44,0,0,0,0
2024-05-29 22:45:00,2024-05-29,22:45 - 22:59,0,0,0,0
2024-05-29 23:00:00,2024-05-29,23:00 - 23:14,0,0,0,1
2024-05-29 23:15:00,2024-05-29,23:15 - 23:29,0,0,0,0
2024-05-29 23:30:00,2024-05-29,23:30 - 23:44,0,0,0,0
2024-05-30 13:00:00,2024-05-30,13:00 - 13:14,0,0,0,0
2024-05-30 13:15:00,2024-05-30,13:15 - 13:29,0,0,0,1
2024-05-30 13:30:00,2024-05-30,13:30 - 13:44,0,1,0,0
2024-05-30 13:45:00,2024-05-30,13:45 - 13:59,0,0,0,0
2024-05-30 14:00:00,2024-05-30,14:00 - 14:14,0,0,0,0
2024-05-30 14:15:00,2024-05-30,14:15 - 14:29,0,1,0,0
2024-05-30 14:30:00,2024-05-30,14:30 - 14:44,0,0,0,0
2024-05-30 14:45:00,2024-05-30,14:45 - 14:59,0,0,0,0
2024-05-30 15:00:00,2024-05-30,15:00 - 15:14,0,0,0,0
2024-05-30 15:15:00,2024-05-30,15:15 - 15:29,0,0,0,0
2024-05-30 15:30:00,2024-05-30,15:30 - 15:44,0,1,0,0
2024-05-30 15:45:00,2024-05-30,15:45 - 15:59,0,0,0,0
2024-05-30 19:00:00,2024-05-30,19:00 - 19:14,0,1,0,1
2024-05-30 19:15:00,2024-05-30,19:15 - 19:29,1,0,0,0
2024-05-30 19:30:00,2024-05-30,19:30 - 19:44,0,0,0,2
2024-05-30 19:45:00,2024-05-30,19:45 - 19:59,0,0,0,1
2024-05-30 20:00:00,2024-05-30,20:00 - 20:14,0,1,0,1
2024-05-30 20:15:00,2024-05-30,20:15 - 20:29,0,0,0,2
2024-05-30 20:30:00,2024-05-30,20:30 - 20:44,0,1,0,0
2024-05-30 20:45:00,2024-05-30,20:45 - 20:59,1,1,0,0
2024-05-30 21:00:00,2024-05-30,21:00 - 21:14,2,0,0,2
2024-05-30 21:15:00,2024-05-30,21:15 - 21:29,1,0,0,1
2024-05-30 21:30:00,2024-05-30,21:30 - 21:44,1,1,0,2
2024-05-30 21:45:00,2024-05-30,21:45 - 21:59,0,1,0,3
2024-05-30 22:00:00,2024-05-30,22:00 - 22:14,0,0,0,0
2024-05-30 22:15:00,2024-05-30,22:15 - 22:29,1,3,0,3
2024-05-30 22:30:00,2024-05-30,22:30 - 22:44,0,1,0,0
2024-05-30 22:45:00,2024-05-30,22:45 - 22:59,0,0,0,0
2024-05-30 23:00:00,2024-05-30,23:00 - 23:14,0,0,1,0
2024-05-30 23:15:00,2024-05-30,23:15 - 23:29,0,1,0,1
2024-05-30 23:30:00,2024-05-30,23:30 - 23:44,0,0,0,0
2024-05-31 13:00:00,2024-05-31,13:00 - 13:14,2,0,0,0
2024-05-31 13:15:00,2024-05-31,13:15 - 13:29,0,0,0,0
2024-05-31 13:30:00,2024-05-31,13:30 - 13:44,0,0,0,1
2024-05-31 13:45:00,2024-05-31,13:45 - 13:59,0,0,1,1
2024-05-31 14:00:00,2024-05-31,14:00 - 14:14,0,0,0,0
2024-05-31 14:15:00,2024-05-31,14:15 - 14:29,0,0,0,0
2024-05-31 14:30:00,2024-05-31,14:30 - 14:44,0,0,0,0
2024-05-31 14:45:00,2024-05-31,14:45 - 14:59,0,0,0,0
2024-05-31 15:00:00,2024-05-31,15:00 - 15:14,0,2,0,1
2024-05-31 15:15:00,2024-05-31,15:15 - 15:29,1,0,0,0
2024-05-31 15:30:00,2024-05-31,15:30 - 15:44,0,0,0,0
2024-05-31 15:45:00,2024-05-31,15:45 - 15:59,0,0,0,1
2024-05-31 19:00:00,2024-05-31,19:00 - 19:14,0,0,0,0
2024-05-31 19:15:00,2024-05-31,19:15 - 19:29,0,0,0,0
2024-05-31 19:30:00,2024-05-31,19:30 - 19:44,1,0,0,1
2024-05-31 19:45:00,2024-05-31,19:45 - 19:59,2,0,0,0
2024-05-31 20:00:00,2024-05-31,20:00 - 20:14,3,0,0,0
2024-05-31 20:15:00,2024-05-31,20:15 - 20:29,1,0,0,0
2024-05-31 20:30:00,2024-05-31,20:30 - 20:44,2,1,0,0
2024-05-31 20:45:00,2024-05-31,20:45 - 20:59,4,1,0,1
2024-05-31 21:00:00,2024-05-31,21:00 - 21:14,3,1,0,1
2024-05-31 21:15:00,2024-05-31,21:15 - 21:29,4,1,2,0
2024-05-31 21:30:00,2024-05-31,21:30 - 21:44,2,1,0,1
2024-05-31 21:45:00,2024-05-31,21:45 - 21:59,1,0,1,2
2024-05-31 22:00:00,2024-05-31,22:00 - 22:14,4,0,3,1
2024-05-31 22:15:00,2024-05-31,22:15 - 22:29,3,0,5,1
2024-05-31 22:30:00,2024-05-31,22:30 - 22:44,0,1,0,0
2024-05-31 22:45:00,2024-05-31,22:45 - 22:59,0,0,0,1
2024-05-31 23:00:00,2024-05-31,23:00 - 23:14,1,0,0,0
2024-05-31 23:15:00,2024-05-31,23:15 - 23:29,0,0,0,0
2024-05-31 23:30:00,2024-05-31,23:30 - 23:44,0,1,0,0
2024-06-01 13:00:00,2024-06-01,13:00 - 13:14,1,0,0,0
2024-06-01 13:15:00,2024-06-01,13:15 - 13:29,0,0,0,0
2024-06-01 13:30:00,2024-06-01,13:30 - 13:44,1,1,1,0
2024-06-01 13:45:00,2024-06-01,13:45 - 13:59,1,1,0,0
2024-06-01 14:00:00,2024-06-01,14:00 - 14:14,1,0,0,0
2024-06-01 14:15:00,2024-06-01,14:15 - 14:29,0,0,0,0
2024-06-01 14:30:00,2024-06-01,14:30 - 14:44,1,0,0,1
2024-06-01 14:45:00,2024-06-01,14:45 - 14:59,0,0,0,1
2024-06-01 15:00:00,2024-06-01,15:00 - 15:14,0,1,0,0
2024-06-01 15:15:00,2024-06-01,15:15 - 15:29,0,0,0,0
2024-06-01 15:30:00,2024-06-01,15:30 - 15:44,0,0,0,0
2024-06-01 15:45:00,2024-06-01,15:45 - 15:59,0,0,0,0
2024-06-01 19:00:00,2024-06-01,19:00 - 19:14,1,1,0,0
2024-06-01 19:15:00,2024-06-01,19:15 - 19:29,1,0,0,0
2024-06-01 19:30:00,2024-06-01,19:30 - 19:44,1,1,0,0
2024-06-01 19:45:00,2024-06-01,19:45 - 19:59,0,0,0,0
2024-06-01 20:00:00,2024-06-01,20:00 - 20:14,3,0,0,3
2024-06-01 20:15:00,2024-06-01,20:15 - 20:29,3,0,0,0
2024-06-01 20:30:00,2024-06-01,20:30 - 20:44,5,1,0,0
2024-06-01 20:45:00,2024-06-01,20:45 - 20:59,15,0,1,1
2024-06-01 21:00:00,2024-06-01,21:00 - 21:14,6,1,1,1
2024-06-01 21:15:00,2024-06-01,21:15 - 21:29,6,0,0,0
2024-06-01 21:30:00,2024-06-01,21:30 - 21:44,4,1,0,2
2024-06-01 21:45:00,2024-06-01,21:45 - 21:59,5,0,0,2
2024-06-01 22:00:00,2024-06-01,22:00 - 22:14,4,0,0,5
2024-06-01 22:15:00,2024-06-01,22:15 - 22:29,3,1,0,0
2024-06-01 22:30:00,2024-06-01,22:30 - 22:44,0,0,0,1
2024-06-01 22:45:00,2024-06-01,22:45 - 22:59,2,0,0,0
2024-06-01 23:00:00,2024-06-01,23:00 - 23:14,2,1,0,0
2024-06-01 23:15:00,2024-06-01,23:15 - 23:29,0,1,0,1
2024-06-01 23:30:00,2024-06-01,23:30 - 23:44,1,0,0,0
2024-06-02 13:00:00,2024-06-02,13:00 - 13:14,0,0,0,0
2024-06-02 13:15:00,2024-06-02,13:15 - 13:29,1,0,0,0
2024-06-02 13:30:00,2024-06-02,13:30 - 13:44,5,1,0,1
2024-06-02 13:45:00,2024-06-02,13:45 - 13:59,2,0,0,0
2024-06-02 14:00:00,2024-06-02,14:00 - 14:14,1,0,0,0
2024-06-02 14:15:00,2024-06-02,14:15 - 14:29,0,0,0,0
2024-06-02 14:30:00,2024-06-02,14:30 - 14:44,1,0,0,0
2024-06-02 14:45:00,2024-06-02,14:45 - 14:59,1,0,0,0
2024-06-02 15:00:00,2024-06-02,15:00 - 15:14,0,0,0,0
2024-06-02 15:15:00,2024-06-02,15:15 - 15:29,0,0,0,0
2024-06-02 15:30:00,2024-06-02,15:30 - 15:44,0,0,0,1
2024-06-02 15:45:00,2024-06-02,15:45 - 15:59,0,0,0,0
2024-06-02 19:00:00,2024-06-02,19:00 - 19:14,1,0,0,0
2024-06-02 19:15:00,2024-06-02,19:15 - 19:29,0,0,0,0
2024-06-02 19:30:00,2024-06-02,19:30 - 19:44,0,0,0,0
2024-06-02 19:45:00,2024-06-02,19:45 - 19:59,0,0,0,0
2024-06-02 20:00:00,2024-06-02,20:00 - 20:14,4,0,0,0
2024-06-02 20:15:00,2024-06-02,20:15 - 20:29,4,0,0,0
2024-06-02 20:30:00,2024-06-02,20:30 - 20:44,2,1,0,0
2024-06-02 20:45:00,2024-06-02,20:45 - 20:59,3,1,0,1
2024-06-02 21:00:00,2024-06-02,21:00 - 21:14,4,0,0,1
2024-06-02 21:15:00,2024-06-02,21:15 - 21:29,3,0,1,0
2024-06-02 21:30:00,2024-06-02,21:30 - 21:44,3,0,0,0
2024-06-02 21:45:00,2024-06-02,21:45 - 21:59,2,0,1,1
2024-06-02 22:00:00,2024-06-02,22:00 - 22:14,3,1,0,1
2024-06-02 22:15:00,2024-06-02,22:15 - 22:29,0,0,0,0
2024-06-02 22:30:00,2024-06-02,22:30 - 22:44,0,0,0,1
2024-06-02 22:45:00,2024-06-02,22:45 - 22:59,0,0,0,0
2024-06-02 23:00:00,2024-06-02,23:00 - 23:14,0,0,0,0
2024-06-02 23:15:00,2024-06-02,23:15 - 23:29,0,0,0,0
2024-06-02 23:30:00,2024-06-02,23:30 - 23:44,0,0,0,0
2024-06-03 12:30:00,2024-06-03,12:30 - 12:44,1,0,0,0
2024-06-03 12:45:00,2024-06-03,12:45 - 12:59,0,0,0,0
2024-06-03 13:00:00,2024-06-03,13:00 - 13:14,0,0,0,0
2024-06-03 13:15:00,2024-06-03,13:15 - 13:29,0,0,0,0
2024-06-03 13:30:00,2024-06-03,13:30 - 13:44,0,0,0,0
2024-06-03 13:45:00,2024-06-03,13:45 - 13:59,1,0,0,0
2024-06-03 14:00:00,2024-06-03,14:00 - 14:14,1,0,0,0
2024-06-03 14:15:00,2024-06-03,14:15 - 14:29,1,0,1,0
2024-06-03 14:30:00,2024-06-03,14:30 - 14:44,0,0,0,0
2024-06-03 14:45:00,2024-06-03,14:45 - 14:59,0,0,0,0
2024-06-03 15:00:00,2024-06-03,15:00 - 15:14,1,0,0,0
2024-06-03 15:15:00,2024-06-03,15:15 - 15:29,0,0,0,0
2024-06-03 15:30:00,2024-06-03,15:30 - 15:44,0,0,0,0
2024-06-03 15:45:00,2024-06-03,15:45 - 15:59,0,0,0,0
2024-06-03 16:00:00,2024-06-03,16:00 - 16:14,0,0,0,0
2024-06-03 18:45:00,2024-06-03,18:45 - 18:59,0,0,0,0
2024-06-03 19:00:00,2024-06-03,19:00 - 19:14,0,0,0,0
2024-06-03 19:15:00,2024-06-03,19:15 - 19:29,0,0,0,0
2024-06-03 19:30:00,2024-06-03,19:30 - 19:44,0,0,0,0
2024-06-03 19:45:00,2024-06-03,19:45 - 19:59,0,0,0,0
2024-06-03 20:00:00,2024-06-03,20:00 - 20:14,1,0,0,0
2024-06-03 20:15:00,2024-06-03,20:15 - 20:29,0,0,0,0
2024-06-03 20:30:00,2024-06-03,20:30 - 20:44,1,0,0,0
2024-06-03 20:45:00,2024-06-03,20:45 - 20:59,0,0,1,0
2024-06-03 21:00:00,2024-06-03,21:00 - 21:14,0,1,0,0
2024-06-03 21:15:00,2024-06-03,21:15 - 21:29,1,0,0,1
2024-06-03 21:30:00,2024-06-03,21:30 - 21:44,1,0,1,0
2024-06-03 21:45:00,2024-06-03,21:45 - 21:59,0,0,1,0
2024-06-03 22:00:00,2024-06-03,22:00 - 22:14,0,0,0,0
2024-06-03 22:15:00,2024-06-03,22:15 - 22:29,1,0,0,0
2024-06-03 22:30:00,2024-06-03,22:30 - 22:44,1,0,0,0
2024-06-03 22:45:00,2024-06-03,22:45 - 22:59,2,0,0,0
2024-06-03 23:00:00,2024-06-03,23:00 - 23:14,1,0,1,0
2024-06-03 23:15:00,2024-06-03,23:15 - 23:29,0,0,0,0
2024-06-04 12:30:00,2024-06-04,12:30 - 12:44,0,0,0,0
2024-06-04 12:45:00,2024-06-04,12:45 - 12:59,0,0,0,0
2024-06-04 13:00:00,2024-06-04,13:00 - 13:14,0,0,0,0
2024-06-04 13:15:00,2024-06-04,13:15 - 13:29,1,0,1,1
2024-06-04 13:30:00,2024-06-04,13:30 - 13:44,1,0,0,0
2024-06-04 13:45:00,2024-06-04,13:45 - 13:59,0,0,0,0
2024-06-04 14:00:00,2024-06-04,14:00 - 14:14,0,0,0,0
2024-06-04 14:15:00,2024-06-04,14:15 - 14:29,0,0,0,0
2024-06-04 14:30:00,2024-06-04,14:30 - 14:44,0,0,0,0
2024-06-04 14:45:00,2024-06-04,14:45 - 14:59,0,0,0,0
2024-06-04 15:00:00,2024-06-04,15:00 - 15:14,0,0,0,0
2024-06-04 15:15:00,2024-06-04,15:15 - 15:29,0,0,0,0
2024-06-04 15:30:00,2024-06-04,15:30 - 15:44,0,1,0,0
2024-06-04 15:45:00,2024-06-04,15:45 - 15:59,0,0,0,0
2024-06-04 16:00:00,2024-06-04,16:00 - 16:14,0,0,0,0
2024-06-04 18:45:00,2024-06-04,18:45 - 18:59,0,0,0,0
2024-06-04 19:00:00,2024-06-04,19:00 - 19:14,0,0,0,0
2024-06-04 19:15:00,2024-06-04,19:15 - 19:29,0,0,0,0
2024-06-04 19:30:00,2024-06-04,19:30 - 19:44,1,0,0,0
2024-06-04 19:45:00,2024-06-04,19:45 - 19:59,0,0,0,1
2024-06-04 20:00:00,2024-06-04,20:00 - 20:14,0,0,0,0
2024-06-04 20:15:00,2024-06-04,20:15 - 20:29,0,0,0,0
2024-06-04 20:30:00,2024-06-04,20:30 - 20:44,0,0,0,1
2024-06-04 20:45:00,2024-06-04,20:45 - 20:59,1,0,0,2
2024-06-04 21:00:00,2024-06-04,21:00 - 21:14,0,0,0,2
2024-06-04 21:15:00,2024-06-04,21:15 - 21:29,3,0,1,2
2024-06-04 21:30:00,2024-06-04,21:30 - 21:44,1,3,0,4
2024-06-04 21:45:00,2024-06-04,21:45 - 21:59,1,1,0,3
2024-06-04 22:00:00,2024-06-04,22:00 - 22:14,0,1,0,2
2024-06-04 22:15:00,2024-06-04,22:15 - 22:29,0,1,0,1
2024-06-04 22:30:00,2024-06-04,22:30 - 22:44,1,1,0,0
2024-06-04 22:45:00,2024-06-04,22:45 - 22:59,0,0,0,0
2024-06-04 23:00:00,2024-06-04,23:00 - 23:14,0,0,0,0
2024-06-04 23:15:00,2024-06-04,23:15 - 23:29,0,0,0,1
2024-06-05 12:30:00,2024-06-05,12:30 - 12:44,0,0,0,0
2024-06-05 12:45:00,2024-06-05,12:45 - 12:59,0,0,0,0
2024-06-05 13:00:00,2024-06-05,13:00 - 13:14,0,0,0,0
2024-06-05 13:15:00,2024-06-05,13:15 - 13:29,0,0,0,0
2024-06-05 13:30:00,2024-06-05,13:30 - 13:44,0,0,0,0
2024-06-05 13:45:00,2024-06-05,13:45 - 13:59,0,0,0,0
2024-06-05 14:00:00,2024-06-05,14:00 - 14:14,0,0,0,0
2024-06-05 14:15:00,2024-06-05,14:15 - 14:29,0,0,0,0
2024-06-05 14:30:00,2024-06-05,14:30 - 14:44,0,0,0,0
2024-06-05 14:45:00,2024-06-05,14:45 - 14:59,0,0,1,0
2024-06-05 15:00:00,2024-06-05,15:00 - 15:14,0,0,0,0
2024-06-05 15:15:00,2024-06-05,15:15 - 15:29,0,1,0,0
2024-06-05 15:30:00,2024-06-05,15:30 - 15:44,0,0,0,0
2024-06-05 15:45:00,2024-06-05,15:45 - 15:59,0,0,0,0
2024-06-05 16:00:00,2024-06-05,16:00 - 16:14,0,0,0,0
2024-06-05 18:45:00,2024-06-05,18:45 - 18:59,0,0,0,0
2024-06-05 19:00:00,2024-06-05,19:00 - 19:14,0,0,0,0
2024-06-05 19:15:00,2024-06-05,19:15 - 19:29,0,0,0,0
2024-06-05 19:30:00,2024-06-05,19:30 - 19:44,1,0,0,0
2024-06-05 19:45:00,2024-06-05,19:45 - 19:59,1,0,0,0
2024-06-05 20:00:00,2024-06-05,20:00 - 20:14,1,0,0,0
2024-06-05 20:15:00,2024-06-05,20:15 - 20:29,0,0,0,0
2024-06-05 20:30:00,2024-06-05,20:30 - 20:44,1,0,0,0
2024-06-05 20:45:00,2024-06-05,20:45 - 20:59,0,0,0,0
2024-06-05 21:00:00,2024-06-05,21:00 - 21:14,0,0,0,1
2024-06-05 21:15:00,2024-06-05,21:15 - 21:29,1,0,0,1
2024-06-05 21:30:00,2024-06-05,21:30 - 21:44,2,2,0,0
2024-06-05 21:45:00,2024-06-05,21:45 - 21:59,1,0,0,0
2024-06-05 22:00:00,2024-06-05,22:00 - 22:14,1,0,0,0
2024-06-05 22:15:00,2024-06-05,22:15 - 22:29,0,1,0,0
2024-06-05 22:30:00,2024-06-05,22:30 - 22:44,3,0,0,1
2024-06-05 22:45:00,2024-06-05,22:45 - 22:59,1,1,0,0
2024-06-05 23:00:00,2024-06-05,23:00 - 23:14,0,1,0,0
2024-06-05 23:15:00,2024-06-05,23:15 - 23:29,0,0,0,0
2024-06-06 12:30:00,2024-06-06,12:30 - 12:44,0,0,0,0
2024-06-06 12:45:00,2024-06-06,12:45 - 12:59,0,0,0,0
2024-06-06 13:00:00,2024-06-06,13:00 - 13:14,0,0,1,0
2024-06-06 13:15:00,2024-06-06,13:15 - 13:29,0,0,0,0
2024-06-06 13:30:00,2024-06-06,13:30 - 13:44,0,0,0,0
2024-06-06 13:45:00,2024-06-06,13:45 - 13:59,0,1,0,0
2024-06-06 14:00:00,2024-06-06,14:00 - 14:14,0,0,0,0
2024-06-06 14:15:00,2024-06-06,14:15 - 14:29,1,1,0,0
2024-06-06 14:30:00,2024-06-06,14:30 - 14:44,1,0,0,0
2024-06-06 14:45:00,2024-06-06,14:45 - 14:59,0,0,1,0
2024-06-06 15:00:00,2024-06-06,15:00 - 15:14,0,0,0,0
2024-06-06 15:15:00,2024-06-06,15:15 - 15:29,0,0,0,0
2024-06-06 15:30:00,2024-06-06,15:30 - 15:44,0,0,0,0
2024-06-06 15:45:00,2024-06-06,15:45 - 15:59,0,0,0,0
2024-06-06 16:00:00,2024-06-06,16:00 - 16:14,0,0,0,0
2024-06-06 18:45:00,2024-06-06,18:45 - 18:59,0,0,0,0
2024-06-06 19:00:00,2024-06-06,19:00 - 19:14,0,0,0,0
2024-06-06 19:15:00,2024-06-06,19:15 - 19:29,0,0,0,0
2024-06-06 19:30:00,2024-06-06,19:30 - 19:44,0,0,0,2
2024-06-06 19:45:00,2024-06-06,19:45 - 19:59,0,0,0,4
2024-06-06 20:00:00,2024-06-06,20:00 - 20:14,1,0,0,1
2024-06-06 20:15:00,2024-06-06,20:15 - 20:29,0,0,0,3
2024-06-06 20:30:00,2024-06-06,20:30 - 20:44,0,1,0,2
2024-06-06 20:45:00,2024-06-06,20:45 - 20:59,1,0,0,3
2024-06-06 21:00:00,2024-06-06,21:00 - 21:14,3,0,0,2
2024-06-06 21:15:00,2024-06-06,21:15 - 21:29,1,1,0,0
2024-06-06 21:30:00,2024-06-06,21:30 - 21:44,1,1,0,0
2024-06-06 21:45:00,2024-06-06,21:45 - 21:59,0,0,0,1
2024-06-06 22:00:00,2024-06-06,22:00 - 22:14,3,0,0,1
2024-06-06 22:15:00,2024-06-06,22:15 - 22:29,0,0,0,2
2024-06-06 22:30:00,2024-06-06,22:30 - 22:44,0,1,0,0
2024-06-06 22:45:00,2024-06-06,22:45 - 22:59,1,0,0,2
2024-06-06 23:00:00,2024-06-06,23:00 - 23:14,0,1,0,0
2024-06-06 23:15:00,2024-06-06,23:15 - 23:29,0,0,0,0
2024-06-07 12:30:00,2024-06-07,12:30 - 12:44,0,0,0,0
2024-06-07 12:45:00,2024-06-07,12:45 - 12:59,0,0,0,0
2024-06-07 13:00:00,2024-06-07,13:00 - 13:14,1,0,0,0
2024-06-07 13:15:00,2024-06-07,13:15 - 13:29,0,0,0,0
2024-06-07 13:30:00,2024-06-07,13:30 - 13:44,0,0,0,2
2024-06-07 13:45:00,2024-06-07,13:45 - 13:59,1,0,0,0
2024-06-07 14:00:00,2024-06-07,14:00 - 14:14,0,0,1,0
2024-06-07 14:15:00,2024-06-07,14:15 - 14:29,1,0,0,0
2024-06-07 14:30:00,2024-06-07,14:30 - 14:44,1,0,0,0
2024-06-07 14:45:00,2024-06-07,14:45 - 14:59,0,0,0,0
2024-06-07 15:00:00,2024-06-07,15:00 - 15:14,0,0,0,0
2024-06-07 15:15:00,2024-06-07,15:15 - 15:29,0,0,0,0
2024-06-07 15:30:00,2024-06-07,15:30 - 15:44,0,0,0,0
2024-06-07 15:45:00,2024-06-07,15:45 - 15:59,0,0,0,0
2024-06-07 16:00:00,2024-06-07,16:00 - 16:14,0,0,0,0
2024-06-07 18:45:00,2024-06-07,18:45 - 18:59,0,0,0,0
2024-06-07 19:00:00,2024-06-07,19:00 - 19:14,0,0,0,0
2024-06-07 19:15:00,2024-06-07,19:15 - 19:29,0,0,0,0
2024-06-07 19:30:00,2024-06-07,19:30 - 19:44,1,0,0,0
2024-06-07 19:45:00,2024-06-07,19:45 - 19:59,0,0,0,1
2024-06-07 20:00:00,2024-06-07,20:00 - 20:14,1,0,0,0
2024-06-07 20:15:00,2024-06-07,20:15 - 20:29,3,0,0,0
2024-06-07 20:30:00,2024-06-07,20:30 - 20:44,3,1,0,0
2024-06-07 20:45:00,2024-06-07,20:45 - 20:59,2,1,2,2
2024-06-07 21:00:00,2024-06-07,21:00 - 21:14,2,0,1,1
2024-06-07 21:15:00,2024-06-07,21:15 - 21:29,3,0,0,0
2024-06-07 21:30:00,2024-06-07,21:30 - 21:44,3,1,0,1
2024-06-07 21:45:00,2024-06-07,21:45 - 21:59,1,2,0,0
2024-06-07 22:00:00,2024-06-07,22:00 - 22:14,2,3,1,0
2024-06-07 22:15:00,2024-06-07,22:15 - 22:29,0,0,0,0
2024-06-07 22:30:00,2024-06-07,22:30 - 22:44,1,2,0,1
2024-06-07 22:45:00,2024-06-07,22:45 - 22:59,1,1,0,0
2024-06-07 23:00:00,2024-06-07,23:00 - 23:14,0,2,0,1
2024-06-07 23:15:00,2024-06-07,23:15 - 23:29,1,2,0,0
2024-06-08 12:30:00,2024-06-08,12:30 - 12:44,0,0,0,0
2024-06-08 12:45:00,2024-06-08,12:45 - 12:59,0,0,0,0
2024-06-08 13:00:00,2024-06-08,13:00 - 13:14,1,1,0,0
