Fecha,HoraMin,TempMedia,HumedadMedia,VelViento,DirViento,Radiacion,Precipitacion,TempSuelo1,TempSuelo2,Estacion
2024-07-22,1300,31.09,43.98,1.639,170.3,871.0,0.0,,,A09
2024-07-22,1430,31.78,39.05,1.411,140.2,764.0,0.0,,,A09
2024-07-22,1400,31.71,39.52,1.631,156.7,810.0,0.0,,,A09
2024-07-22,1330,31.73,40.39,1.708,127.9,843.0,0.0,,,A09
2024-07-22,1730,29.55,44.01,1.353,137.6,289.3,0.0,,,A09
2024-07-22,1500,31.76,39.99,1.747,135.0,708.0,0.0,,,A09
2024-07-22,1800,29.09,47.54,1.233,134.7,200.5,0.0,,,A09
2024-07-22,2030,25.87,70.1,0.272,121.6,0.0,0.0,,,A09
2024-07-22,1900,27.7,57.88,0.921,138.2,33.85,0.0,,,A09
2024-07-22,1930,26.77,64.42,0.79,120.2,7.41,0.0,,,A09
2024-07-22,2000,26.16,67.53,0.534,116.1,0.441,0.0,,,A09
2024-07-22,2100,25.49,72.5,0.119,125.5,0.002,0.0,,,A09
2024-07-22,2130,25.27,73.7,0.098,83.8,0.0,0.0,,,A09
2024-07-22,2200,24.94,75.2,0.012,26.99,0.0,0.0,,,A09
2024-07-22,2230,24.78,75.7,0.016,42.39,0.0,0.0,,,A09
2024-07-22,2300,24.67,75.9,0.082,38.29,0.0,0.0,,,A09
2024-07-22,2330,24.35,74.8,0.192,293.8,0.0,0.0,,,A09
2024-07-22,1230,31.15,48.25,1.782,128.9,906.0,0.0,,,A09
2024-07-22,1830,28.55,51.58,1.067,139.5,120.7,0.0,,,A09
2024-07-22,2400,24.15,73.9,0.025,335.7,0.0,0.0,,,A09
2024-07-22,1200,30.93,49.16,1.735,138.6,770.0,0.0,,,A09
2024-07-22,1100,30.71,51.98,1.797,151.6,846.0,0.0,,,A09
2024-07-22,1130,30.19,51.66,1.766,144.0,827.0,0.0,,,A09
2024-07-22,30,25.96,80.5,2.144,62.64,0.0,0.0,,,A09
2024-07-22,100,25.72,80.8,1.349,53.18,0.0,0.0,,,A09
2024-07-22,130,25.81,79.7,1.314,52.36,0.0,0.0,,,A09
2024-07-22,200,25.87,79.0,1.248,81.6,0.0,0.0,,,A09
2024-07-22,230,25.69,84.4,0.898,108.4,0.0,0.0,,,A09
2024-07-22,330,24.89,87.3,0.504,95.7,0.0,0.0,,,A09
2024-07-22,400,24.91,86.9,0.406,112.5,0.0,0.0,,,A09
2024-07-22,430,24.98,86.3,0.201,106.4,0.0,0.0,,,A09
2024-07-22,500,24.91,86.0,0.235,83.3,0.586,0.0,,,A09
2024-07-22,300,25.18,86.8,0.799,97.6,0.0,0.0,,,A09
2024-07-22,600,25.29,84.0,0.792,92.4,43.44,0.0,,,A09
2024-07-22,530,25.16,85.1,0.602,98.4,9.16,0.0,,,A09
2024-07-22,1000,29.58,57.61,1.579,132.3,766.0,0.0,,,A09
2024-07-22,930,29.29,60.11,1.525,131.0,641.1,0.0,,,A09
2024-07-22,900,28.51,63.46,1.245,141.2,465.8,0.0,,,A09
2024-07-22,830,28.55,62.88,1.312,121.0,493.4,0.0,,,A09
2024-07-22,1030,30.0,54.01,1.582,132.0,739.0,0.0,,,A09
2024-07-22,730,26.34,75.8,0.93,151.3,131.6,0.0,,,A09
2024-07-22,700,26.16,78.8,0.872,118.6,135.8,0.0,,,A09
2024-07-22,630,25.74,81.8,0.682,114.4,82.8,0.0,,,A09
2024-07-22,800,27.24,70.1,1.106,131.3,385.4,0.0,,,A09
2024-07-23,1730,30.91,40.39,1.256,129.4,298.4,0.0,,,A09
2024-07-23,1330,33.0,36.37,1.545,168.6,852.0,0.0,,,A09
2024-07-23,1400,33.12,31.46,1.762,177.9,820.0,0.0,,,A09
2024-07-23,1430,33.05,29.56,1.886,180.9,776.0,0.0,,,A09
2024-07-23,1500,33.16,30.92,1.773,146.0,718.0,0.0,,,A09
2024-07-23,1530,32.42,33.73,1.764,140.9,649.7,0.0,,,A09
2024-07-23,1600,32.27,35.14,1.588,144.4,572.3,0.0,,,A09
2024-07-23,1630,31.96,37.04,1.487,126.5,487.8,0.0,,,A09
2024-07-23,1700,31.58,34.25,1.35,143.0,398.6,0.0,,,A09
2024-07-23,1830,29.8,46.04,0.857,142.9,131.2,0.0,,,A09
2024-07-23,1300,32.56,37.98,1.568,169.0,872.0,0.0,,,A09
2024-07-23,1930,27.84,58.93,0.586,119.5,6.312,0.0,,,A09
2024-07-23,2000,26.92,63.98,0.274,114.0,0.346,0.0,,,A09
2024-07-23,2030,26.31,68.03,0.136,118.9,0.005,0.0,,,A09
2024-07-23,2100,25.78,71.2,0.085,90.6,0.004,0.0,,,A09
2024-07-23,2130,25.36,73.8,0.036,65.95,0.0,0.0,,,A09
2024-07-23,2200,25.11,74.8,0.155,52.54,0.0,0.0,,,A09
2024-07-23,2230,24.8,75.7,0.103,59.4,0.0,0.0,,,A09
2024-07-23,2300,24.4,77.7,0.0,0.0,0.0,0.0,,,A09
2024-07-23,2330,24.45,78.4,0.0,0.0,0.0,0.0,,,A09
2024-07-23,2400,24.16,77.1,0.018,5.446,0.0,0.0,,,A09
2024-07-23,1900,28.75,52.59,0.7,124.1,30.02,0.0,,,A09
2024-07-23,1230,32.63,39.23,1.622,150.3,881.0,0.0,,,A09
2024-07-23,1800,30.26,42.31,1.222,175.1,211.3,0.0,,,A09
2024-07-23,1130,31.87,41.06,1.871,189.9,858.0,0.0,,,A09
2024-07-23,100,23.98,66.37,0.117,352.2,0.0,0.0,,,A09
2024-07-23,130,23.96,63.85,0.186,339.6,0.0,0.0,,,A09
2024-07-23,200,23.92,63.2,0.186,0.445,0.0,0.0,,,A09
2024-07-23,230,23.78,64.16,0.023,342.8,0.0,0.0,,,A09
2024-07-23,300,23.56,67.29,0.076,321.7,0.0,0.0,,,A09
2024-07-23,330,23.1,62.85,0.315,326.8,0.0,0.0,,,A09
2024-07-23,400,23.34,63.05,0.167,345.1,0.004,0.0,,,A09
2024-07-23,430,23.46,66.59,0.097,341.1,0.0,0.0,,,A09
2024-07-23,500,23.26,68.76,0.156,3.25,1.712,0.0,,,A09
2024-07-23,530,23.24,71.7,0.119,325.1,18.91,0.0,,,A09
2024-07-23,600,23.55,69.85,0.472,308.9,76.1,0.0,,,A09
2024-07-23,30,24.18,70.9,0.115,328.1,0.0,0.0,,,A09
2024-07-23,630,24.81,69.19,0.505,258.3,131.8,0.0,,,A09
2024-07-23,700,25.54,72.9,0.738,226.8,193.9,0.0,,,A09
2024-07-23,730,25.82,72.5,0.886,215.1,275.7,0.0,,,A09
2024-07-23,800,26.9,65.47,0.753,162.2,382.5,0.0,,,A09
2024-07-23,830,27.5,60.67,0.875,188.6,506.9,0.0,,,A09
2024-07-23,900,28.4,55.94,0.851,201.3,589.7,0.0,,,A09
2024-07-23,930,29.4,51.23,0.937,179.4,664.4,0.0,,,A09
2024-07-23,1000,30.07,43.76,1.1,191.5,733.0,0.0,,,A09
2024-07-23,1030,30.71,39.67,1.204,156.3,789.0,0.0,,,A09
2024-07-23,1100,31.38,39.25,1.123,186.5,831.0,0.0,,,A09
2024-07-23,1200,32.4,41.46,1.461,170.7,874.0,0.0,,,A09
