datetime,local,visitante,competicion,temporada_slug,jornada,evento_importante
2024-04-14 19:00:00,rfe,hue,laliga_hypermotion,laliga_hypermotion_2023,35,False
2024-04-15 18:30:00,alc,vil,laliga_hypermotion,laliga_hypermotion_2023,35,False
2024-04-15 19:00:00,osa,val,laliga_ea_sports,laliga_easports_2023,31,False
2024-04-16 19:00:00,bar,psg,uefa_champions_league,champions_league_2023,10,True
2024-04-16 19:00:00,bvb,atm,uefa_champions_league,champions_league_2023,10,True
2024-04-17 19:00:00,bay,ars,uefa_champions_league,champions_league_2023,10,True
2024-04-17 19:00:00,mcfc,rma,uefa_champions_league,champions_league_2023,10,True
2024-04-18 19:00:00,fen,ofc,uefa_europa_conference_league,europa_conference_league_2023,12,False
2024-04-18 19:00:00,pao,bkv,uefa_europa_conference_league,europa_conference_league_2023,12,False
2024-04-18 19:00:00,atl,liv,uefa_europa_league,europa_league_2023,12,False
2024-04-18 19:00:00,mar,ben,uefa_europa_league,europa_league_2023,12,True
2024-04-18 19:00:00,rom,acm,uefa_europa_league,europa_league_2023,12,True
2024-04-18 19:00:00,whu,lvk,uefa_europa_league,europa_league_2023,12,False
2024-04-19 18:30:00,ten,leg,laliga_hypermotion,laliga_hypermotion_2023,36,False
2024-04-19 19:00:00,ath,gra,laliga_ea_sports,laliga_easports_2023,32,False
2024-04-20 14:00:00,ray,osa,laliga_ea_sports,laliga_easports_2023,32,False
2024-04-20 14:00:00,vil,rfe,laliga_hypermotion,laliga_hypermotion_2023,36,False
2024-04-20 14:00:00,rac,lev,laliga_hypermotion,laliga_hypermotion_2023,36,False
2024-04-20 19:00:00,gir,cad,laliga_ea_sports,laliga_easports_2023,32,False
2024-04-20 19:00:00,hue,zar,laliga_hypermotion,laliga_hypermotion_2023,36,False
2024-04-21 14:00:00,alm,vil,laliga_ea_sports,laliga_easports_2023,32,False
2024-04-21 14:00:00,eld,alb,laliga_hypermotion,laliga_hypermotion_2023,36,False
2024-04-21 14:00:00,eib,alc,laliga_hypermotion,laliga_hypermotion_2023,36,False
2024-04-21 19:00:00,rma,bar,laliga_ea_sports,laliga_easports_2023,32,True
2024-04-22 18:30:00,car,ovi,laliga_hypermotion,laliga_hypermotion_2023,36,False
2024-04-22 19:00:00,sev,mll,laliga_ea_sports,laliga_easports_2023,32,False
2024-04-26 18:30:00,and,rac,laliga_hypermotion,laliga_hypermotion_2023,37,False
2024-04-26 19:00:00,rso,rma,laliga_ea_sports,laliga_easports_2023,33,True
2024-04-27 14:00:00,alm,get,laliga_ea_sports,laliga_easports_2023,33,False
2024-04-27 14:00:00,leg,zar,laliga_hypermotion,laliga_hypermotion_2023,37,False
2024-04-27 14:00:00,bur,amo,laliga_hypermotion,laliga_hypermotion_2023,37,False
2024-04-27 19:00:00,atm,ath,laliga_ea_sports,laliga_easports_2023,33,True
2024-04-28 14:00:00,gra,osa,laliga_ea_sports,laliga_easports_2023,33,False
2024-04-28 14:00:00,alc,eld,laliga_hypermotion,laliga_hypermotion_2023,37,False
2024-04-28 14:00:00,ovi,ten,laliga_hypermotion,laliga_hypermotion_2023,37,False
2024-04-28 19:00:00,bet,sev,laliga_ea_sports,laliga_easports_2023,33,True
2024-04-28 19:00:00,alb,eib,laliga_hypermotion,laliga_hypermotion_2023,37,False
2024-04-29 19:00:00,bar,val,laliga_ea_sports,laliga_easports_2023,33,True
2024-04-30 19:00:00,bay,rma,uefa_champions_league,champions_league_2023,11,True
2024-05-01 19:00:00,bvb,psg,uefa_champions_league,champions_league_2023,11,True
2024-05-02 19:00:00,avl,ofc,uefa_europa_conference_league,europa_conference_league_2023,13,False
2024-05-02 19:00:00,fio,bkv,uefa_europa_conference_league,europa_conference_league_2023,13,False
2024-05-02 19:00:00,rom,lvk,uefa_europa_league,europa_league_2023,13,False
2024-05-02 19:00:00,mar,atl,uefa_europa_league,europa_league_2023,13,False
2024-05-03 19:00:00,get,ath,laliga_ea_sports,laliga_easports_2023,34,False
2024-05-04 14:00:00,rma,cad,laliga_ea_sports,laliga_easports_2023,34,False
2024-05-04 14:00:00,hue,ovi,laliga_hypermotion,laliga_hypermotion_2023,38,False
2024-05-04 19:00:00,mll,atm,laliga_ea_sports,laliga_easports_2023,34,False
2024-05-04 19:00:00,car,alc,laliga_hypermotion,laliga_hypermotion_2023,38,False
2024-05-05 14:00:00,cel,vil,laliga_ea_sports,laliga_easports_2023,34,False
2024-05-05 14:00:00,esp,spo,laliga_hypermotion,laliga_hypermotion_2023,38,False
2024-05-05 14:00:00,and,alb,laliga_hypermotion,laliga_hypermotion_2023,38,False
2024-05-05 19:00:00,ray,alm,laliga_ea_sports,laliga_easports_2023,34,False
2024-05-05 19:00:00,sev,gra,laliga_ea_sports,laliga_easports_2023,34,False
2024-05-05 19:00:00,ten,rfe,laliga_hypermotion,laliga_hypermotion_2023,38,False
2024-05-07 19:00:00,psg,bvb,uefa_champions_league,champions_league_2023,12,True
2024-05-08 19:00:00,rma,bay,uefa_champions_league,champions_league_2023,12,True
2024-05-09 19:00:00,ofc,avl,uefa_europa_conference_league,europa_conference_league_2023,14,False
2024-05-09 19:00:00,atl,mar,uefa_europa_league,europa_league_2023,14,False
2024-05-09 19:00:00,lvk,rom,uefa_europa_league,europa_league_2023,14,False
2024-05-10 18:30:00,bur,eld,laliga_hypermotion,laliga_hypermotion_2023,39,False
2024-05-10 19:00:00,ala,gir,laliga_ea_sports,laliga_easports_2023,35,False
2024-05-11 14:00:00,vil,sev,laliga_ea_sports,laliga_easports_2023,35,True
2024-05-11 14:00:00,rfe,alc,laliga_hypermotion,laliga_hypermotion_2023,39,False
2024-05-11 14:00:00,spo,and,laliga_hypermotion,laliga_hypermotion_2023,39,False
2024-05-11 19:00:00,ath,osa,laliga_ea_sports,laliga_easports_2023,35,False
2024-05-11 19:00:00,lev,eib,laliga_hypermotion,laliga_hypermotion_2023,39,False
2024-05-12 14:00:00,atm,cel,laliga_ea_sports,laliga_easports_2023,35,False
2024-05-12 14:00:00,ovi,zar,laliga_hypermotion,laliga_hypermotion_2023,39,False
2024-05-12 19:00:00,bet,alm,laliga_ea_sports,laliga_easports_2023,35,False
2024-05-12 19:00:00,elc,hue,laliga_hypermotion,laliga_hypermotion_2023,39,False
2024-05-13 19:00:00,bar,rso,laliga_ea_sports,laliga_easports_2023,35,True
2024-05-14 19:30:00,rma,ala,laliga_ea_sports,laliga_easports_2023,36,False
2024-05-14 20:00:00,gir,vil,laliga_ea_sports,laliga_easports_2023,36,True
2024-05-15 20:00:00,cel,ath,laliga_ea_sports,laliga_easports_2023,36,False
2024-05-15 20:00:00,get,atm,laliga_ea_sports,laliga_easports_2023,36,False
2024-05-16 19:30:00,alm,bar,laliga_ea_sports,laliga_easports_2023,36,False
2024-05-16 20:00:00,rso,val,laliga_ea_sports,laliga_easports_2023,36,True
2024-05-17 18:30:00,mir,elc,laliga_hypermotion,laliga_hypermotion_2023,40,False
2024-05-18 14:00:00,hue,rac,laliga_hypermotion,laliga_hypermotion_2023,40,False
2024-05-18 14:00:00,leg,spo,laliga_hypermotion,laliga_hypermotion_2023,40,False
2024-05-18 19:00:00,ala,get,laliga_ea_sports,laliga_easports_2023,37,False
2024-05-18 19:00:00,eld,lev,laliga_hypermotion,laliga_hypermotion_2023,40,False
2024-05-18 19:00:00,ten,amo,laliga_hypermotion,laliga_hypermotion_2023,40,False
2024-05-19 14:00:00,alc,vll,laliga_hypermotion,laliga_hypermotion_2023,40,False
2024-05-19 19:00:00,zar,rfe,laliga_hypermotion,laliga_hypermotion_2023,40,False
2024-05-22 19:00:00,atl,lvk,uefa_europa_league,europa_league_2023,15,False
2024-05-24 19:00:00,gir,gra,laliga_ea_sports,laliga_easports_2023,38,False
2024-05-25 14:00:00,rso,atm,laliga_ea_sports,laliga_easports_2023,38,True
2024-05-25 19:00:00,rma,bet,laliga_ea_sports,laliga_easports_2023,38,True
2024-05-26 14:00:00,cel,val,laliga_ea_sports,laliga_easports_2023,38,False
2024-05-26 14:00:00,lpa,ala,laliga_ea_sports,laliga_easports_2023,38,False
2024-05-26 19:00:00,sev,bar,laliga_ea_sports,laliga_easports_2023,38,True
2024-05-29 19:00:00,ofc,fio,uefa_europa_conference_league,europa_conference_league_2023,15,False
2024-06-01 19:00:00,bvb,rma,uefa_champions_league,champions_league_2023,13,True
2024-06-02 14:00:00,alc,bur,laliga_hypermotion,laliga_hypermotion_2023,42,False
2024-06-02 14:00:00,and,rfe,laliga_hypermotion,laliga_hypermotion_2023,42,False
2024-06-02 14:00:00,hue,lev,laliga_hypermotion,laliga_hypermotion_2023,42,False
2024-06-02 19:00:00,zar,alb,laliga_hypermotion,laliga_hypermotion_2023,42,False
2024-06-09 19:00:00,spo,esp,laliga_hypermotion,laliga_hypermotion_2023,43,False
2024-06-12 19:00:00,eib,ovi,laliga_hypermotion,laliga_hypermotion_2023,44,False
2024-06-13 19:00:00,esp,spo,laliga_hypermotion,laliga_hypermotion_2023,44,False
2024-06-14 19:00:00,ger,sco,uefa_euro_2024,uefa_eurocopa_2023,1,False
2024-06-15 13:00:00,hun,sui,uefa_euro_2024,uefa_eurocopa_2023,1,False
2024-06-15 16:00:00,esp,cro,uefa_euro_2024,uefa_eurocopa_2023,1,False
2024-06-15 19:00:00,ita,alb,uefa_euro_2024,uefa_eurocopa_2023,1,False
2024-06-16 13:00:00,pol,ned,uefa_euro_2024,uefa_eurocopa_2023,1,False
2024-06-16 16:00:00,svn,den,uefa_euro_2024,uefa_eurocopa_2023,1,False
2024-06-16 19:00:00,srb,eng,uefa_euro_2024,uefa_eurocopa_2023,1,False
2024-06-17 13:00:00,rou,ukr,uefa_euro_2024,uefa_eurocopa_2023,1,False
2024-06-17 19:00:00,aut,fra,uefa_euro_2024,uefa_eurocopa_2023,1,False
2024-06-18 19:00:00,por,cze,uefa_euro_2024,uefa_eurocopa_2023,1,False
2024-06-19 13:00:00,cro,alb,uefa_euro_2024,uefa_eurocopa_2023,2,False
2024-06-19 19:00:00,sco,sui,uefa_euro_2024,uefa_eurocopa_2023,2,False
2024-06-20 13:00:00,svn,srb,uefa_euro_2024,uefa_eurocopa_2023,2,False
2024-06-20 19:00:00,esp,ita,uefa_euro_2024,uefa_eurocopa_2023,2,False
2024-06-21 13:00:00,svk,ukr,uefa_euro_2024,uefa_eurocopa_2023,2,False
2024-06-21 19:00:00,ned,fra,uefa_euro_2024,uefa_eurocopa_2023,2,False
2024-06-22 13:00:00,geo,cze,uefa_euro_2024,uefa_eurocopa_2023,2,False
2024-06-22 19:00:00,bel,rou,uefa_euro_2024,uefa_eurocopa_2023,2,False
2024-06-23 19:00:00,sco,hun,uefa_euro_2024,uefa_eurocopa_2023,3,False
2024-06-23 19:00:00,sui,ger,uefa_euro_2024,uefa_eurocopa_2023,3,False
2024-06-24 19:00:00,alb,esp,uefa_euro_2024,uefa_eurocopa_2023,3,False
2024-06-24 19:00:00,cro,ita,uefa_euro_2024,uefa_eurocopa_2023,3,False
2024-06-25 19:00:00,den,srb,uefa_euro_2024,uefa_eurocopa_2023,3,False
2024-06-25 19:00:00,eng,svn,uefa_euro_2024,uefa_eurocopa_2023,3,False
2024-06-26 19:00:00,cze,tur,uefa_euro_2024,uefa_eurocopa_2023,3,False
2024-06-26 19:00:00,geo,por,uefa_euro_2024,uefa_eurocopa_2023,3,False
2024-06-29 19:00:00,ger,den,uefa_euro_2024,uefa_eurocopa_2023,4,False
2024-06-30 19:00:00,esp,geo,uefa_euro_2024,uefa_eurocopa_2023,4,False
2024-07-01 16:00:00,fra,bel,uefa_euro_2024,uefa_eurocopa_2023,4,False
2024-07-01 19:00:00,por,svn,uefa_euro_2024,uefa_eurocopa_2023,4,False
2024-07-02 16:00:00,rou,ned,uefa_euro_2024,uefa_eurocopa_2023,4,False
2024-07-02 19:00:00,aut,tur,uefa_euro_2024,uefa_eurocopa_2023,4,False
2024-07-05 16:00:00,esp,ger,uefa_euro_2024,uefa_eurocopa_2023,5,False
2024-07-05 19:00:00,por,fra,uefa_euro_2024,uefa_eurocopa_2023,5,False
2024-07-06 16:00:00,eng,sui,uefa_euro_2024,uefa_eurocopa_2023,5,False
2024-07-06 19:00:00,ned,tur,uefa_euro_2024,uefa_eurocopa_2023,5,False
2024-07-09 19:00:00,esp,fra,uefa_euro_2024,uefa_eurocopa_2023,6,False
2024-07-10 19:00:00,ned,eng,uefa_euro_2024,uefa_eurocopa_2023,6,False
2024-07-14 19:00:00,esp,eng,uefa_euro_2024,uefa_eurocopa_2023,7,False
2024-08-14 19:00:00,rma,atl,supercopa_de_europa,supercopa_de_europa_2024,1,False
2024-08-15 19:30:00,bet,gir,laliga_ea_sports,laliga_easports_2024,1,True
2024-08-16 19:30:00,lpa,sev,laliga_ea_sports,laliga_easports_2024,1,False
2024-08-16 19:30:00,cad,zar,laliga_hypermotion,laliga_hypermotion_2024,1,False
2024-08-17 15:00:00,rfe,mga,laliga_hypermotion,laliga_hypermotion_2024,1,False
2024-08-17 15:00:00,eib,cas,laliga_hypermotion,laliga_hypermotion_2024,1,False
2024-08-17 19:30:00,val,bar,laliga_ea_sports,laliga_easports_2024,1,True
2024-08-18 15:00:00,rac,alm,laliga_hypermotion,laliga_hypermotion_2024,1,False
2024-08-18 15:00:00,spo,lev,laliga_hypermotion,laliga_hypermotion_2024,1,False
2024-08-18 19:30:00,mll,rma,laliga_ea_sports,laliga_easports_2024,1,False
2024-08-19 18:30:00,eld,ten,laliga_hypermotion,laliga_hypermotion_2024,1,False
2024-08-19 19:30:00,vil,atm,laliga_ea_sports,laliga_easports_2024,1,True
2024-08-23 19:30:00,sev,vil,laliga_ea_sports,laliga_easports_2024,2,True
2024-08-23 19:30:00,hue,rcd,laliga_hypermotion,laliga_hypermotion_2024,2,False
2024-08-24 15:00:00,osa,mll,laliga_ea_sports,laliga_easports_2024,2,False
2024-08-24 15:00:00,rfe,gra,laliga_hypermotion,laliga_hypermotion_2024,2,False
2024-08-24 15:00:00,spo,eld,laliga_hypermotion,laliga_hypermotion_2024,2,False
2024-08-24 19:30:00,get,ray,laliga_ea_sports,laliga_easports_2024,2,False
2024-08-24 19:30:00,esp,rso,laliga_ea_sports,laliga_easports_2024,2,True
2024-08-24 19:30:00,mga,mir,laliga_hypermotion,laliga_hypermotion_2024,2,False
2024-08-24 19:30:00,ten,alm,laliga_hypermotion,laliga_hypermotion_2024,2,False
2024-08-25 15:00:00,rma,vll,laliga_ea_sports,laliga_easports_2024,2,False
2024-08-25 19:30:00,atm,gir,laliga_ea_sports,laliga_easports_2024,2,True
2024-08-25 19:30:00,cas,ovi,laliga_hypermotion,laliga_hypermotion_2024,2,False
2024-08-26 19:30:00,vil,cel,laliga_ea_sports,laliga_easports_2024,3,False
2024-08-26 19:30:00,ccf,bur,laliga_hypermotion,laliga_hypermotion_2024,2,False
2024-08-27 19:30:00,ray,bar,laliga_ea_sports,laliga_easports_2024,3,False
2024-08-28 19:30:00,rso,ala,laliga_ea_sports,laliga_easports_2024,3,False
2024-08-28 19:30:00,atm,esp,laliga_ea_sports,laliga_easports_2024,3,True
2024-08-29 19:30:00,lpa,rma,laliga_ea_sports,laliga_easports_2024,3,False
2024-08-30 19:30:00,ovi,rac,laliga_hypermotion,laliga_hypermotion_2024,3,False
2024-08-31 15:00:00,bar,vll,laliga_ea_sports,laliga_easports_2024,4,False
2024-08-31 19:30:00,val,vil,laliga_ea_sports,laliga_easports_2024,4,True
2024-08-31 19:30:00,leg,mll,laliga_ea_sports,laliga_easports_2024,4,False
2024-08-31 19:30:00,alm,spo,laliga_hypermotion,laliga_hypermotion_2024,3,False
2024-08-31 19:30:00,mga,alb,laliga_hypermotion,laliga_hypermotion_2024,3,False
2024-09-01 15:00:00,ala,lpa,laliga_ea_sports,laliga_easports_2024,4,False
2024-09-01 15:00:00,osa,cel,laliga_ea_sports,laliga_easports_2024,4,False
2024-09-01 15:00:00,bur,cas,laliga_hypermotion,laliga_hypermotion_2024,3,False
2024-09-01 15:00:00,rcd,rfe,laliga_hypermotion,laliga_hypermotion_2024,3,False
2024-09-01 19:30:00,rma,bet,laliga_ea_sports,laliga_easports_2024,4,True
2024-09-02 19:30:00,elc,ccf,laliga_hypermotion,laliga_hypermotion_2024,3,False
2024-09-06 19:00:00,ten,rac,laliga_hypermotion,laliga_hypermotion_2024,4,False
2024-09-07 14:00:00,gra,rcd,laliga_hypermotion,laliga_hypermotion_2024,4,False
2024-09-07 19:00:00,ccf,mga,laliga_hypermotion,laliga_hypermotion_2024,4,False
2024-09-08 14:00:00,car,lev,laliga_hypermotion,laliga_hypermotion_2024,4,False
2024-09-09 19:00:00,alb,eib,laliga_hypermotion,laliga_hypermotion_2024,4,False
2024-09-09 19:00:00,cas,cad,laliga_hypermotion,laliga_hypermotion_2024,4,False
2024-09-13 19:00:00,bet,leg,laliga_ea_sports,laliga_easports_2024,5,False
2024-09-14 14:00:00,esp,ala,laliga_ea_sports,laliga_easports_2024,5,False
2024-09-14 14:00:00,eib,ten,laliga_hypermotion,laliga_hypermotion_2024,5,False
2024-09-14 14:00:00,lev,eld,laliga_hypermotion,laliga_hypermotion_2024,5,False
2024-09-14 19:00:00,rso,rma,laliga_ea_sports,laliga_easports_2024,5,True
2024-09-15 14:00:00,atm,dep,liga_femenina,primera_division_femenina_2024,2,False
2024-09-15 14:00:00,gir,bar,laliga_ea_sports,laliga_easports_2024,5,True
2024-09-15 14:00:00,ovi,car,laliga_hypermotion,laliga_hypermotion_2024,5,False
2024-09-15 19:00:00,atm,val,laliga_ea_sports,laliga_easports_2024,5,True
2024-09-15 19:00:00,elc,gra,laliga_hypermotion,laliga_hypermotion_2024,5,False
2024-09-16 19:00:00,ray,osa,laliga_ea_sports,laliga_easports_2024,5,False
2024-09-17 19:00:00,bay,dza,uefa_champions_league,champions_league_2024,1,False
2024-09-17 19:00:00,acm,liv,uefa_champions_league,champions_league_2024,1,True
2024-09-17 19:00:00,rma,vfb,uefa_champions_league,champions_league_2024,1,False
2024-09-17 19:00:00,scp,lil,uefa_champions_league,champions_league_2024,1,False
2024-09-18 19:00:00,cet,slb,uefa_champions_league,champions_league_2024,1,False
2024-09-18 19:00:00,bkv,bvb,uefa_champions_league,champions_league_2024,1,False
2024-09-18 19:00:00,mcfc,int,uefa_champions_league,champions_league_2024,1,True
2024-09-18 19:00:00,psg,gir,uefa_champions_league,champions_league_2024,1,True
2024-09-19 19:00:00,atl,ars,uefa_champions_league,champions_league_2024,1,False
2024-09-19 19:00:00,atm,lei,uefa_champions_league,champions_league_2024,1,False
2024-09-19 19:00:00,brs,stu,uefa_champions_league,champions_league_2024,1,False
2024-09-19 19:00:00,mon,bar,uefa_champions_league,champions_league_2024,1,True
2024-09-20 19:00:00,ala,sev,laliga_ea_sports,laliga_easports_2024,6,False
2024-09-21 14:00:00,osa,lpa,laliga_ea_sports,laliga_easports_2024,6,False
2024-09-21 14:00:00,rfe,alb,laliga_hypermotion,laliga_hypermotion_2024,6,False
2024-09-21 15:00:00,llp,mad,liga_femenina,primera_division_femenina_2024,3,False
2024-09-21 19:00:00,rma,esp,laliga_ea_sports,laliga_easports_2024,6,True
2024-09-21 19:00:00,zar,lev,laliga_hypermotion,laliga_hypermotion_2024,6,False
2024-09-22 14:00:00,ath,cel,laliga_ea_sports,laliga_easports_2024,6,False
2024-09-22 14:00:00,cas,rac,laliga_hypermotion,laliga_hypermotion_2024,6,False
2024-09-22 14:00:00,car,cad,laliga_hypermotion,laliga_hypermotion_2024,6,False
2024-09-22 15:00:00,dep,rbb,liga_femenina,primera_division_femenina_2024,3,False
2024-09-22 19:00:00,ray,atm,laliga_ea_sports,laliga_easports_2024,6,False
2024-09-22 19:00:00,alm,eib,laliga_hypermotion,laliga_hypermotion_2024,6,False
2024-09-23 19:00:00,bet,mll,laliga_ea_sports,laliga_easports_2024,6,False
2024-09-24 19:00:00,rma,ala,laliga_ea_sports,laliga_easports_2024,7,False
2024-09-25 19:00:00,bar,get,laliga_ea_sports,laliga_easports_2024,7,False
2024-09-25 19:00:00,dyn,laz,uefa_europa_league,europa_league_2024,1,False
2024-09-25 19:00:00,mid,hof,uefa_europa_league,europa_league_2024,1,False
2024-09-25 19:00:00,gal,pao,uefa_europa_league,europa_league_2024,1,False
2024-09-25 19:00:00,ldg,spg,uefa_europa_league,europa_league_2024,1,False
2024-09-25 19:00:00,mun,twe,uefa_europa_league,europa_league_2024,1,False
2024-09-25 19:00:00,nic,rso,uefa_europa_league,europa_league_2024,1,False
2024-09-25 19:00:00,and,fcv,uefa_europa_league,europa_league_2024,1,False
2024-09-26 19:00:00,cel,atm,laliga_ea_sports,laliga_easports_2024,7,False
2024-09-26 19:00:00,aja,bes,uefa_europa_league,europa_league_2024,1,False
2024-09-26 19:00:00,ein,vik,uefa_europa_league,europa_league_2024,1,False
2024-09-26 19:00:00,fcsb,rig,uefa_europa_league,europa_league_2024,1,False
2024-09-26 19:00:00,oly,ofc,uefa_europa_league,europa_league_2024,1,False
2024-09-26 19:00:00,rom,ath,uefa_europa_league,europa_league_2024,1,True
2024-09-26 19:00:00,bra,mbi,uefa_europa_league,europa_league_2024,1,False
2024-09-26 19:30:00,tot,qar,uefa_europa_league,europa_league_2024,1,False
2024-09-27 19:00:00,vll,mll,laliga_ea_sports,laliga_easports_2024,8,False
2024-09-28 14:00:00,ray,leg,laliga_ea_sports,laliga_easports_2024,8,False
2024-09-28 14:00:00,cad,eld,laliga_hypermotion,laliga_hypermotion_2024,7,False
2024-09-28 14:00:00,mir,hue,laliga_hypermotion,laliga_hypermotion_2024,7,False
2024-09-28 14:30:00,rbb,esp,liga_femenina,primera_division_femenina_2024,4,False
2024-09-28 19:00:00,osa,bar,laliga_ea_sports,laliga_easports_2024,8,False
2024-09-28 19:00:00,mga,elc,laliga_hypermotion,laliga_hypermotion_2024,7,False
2024-09-29 14:00:00,ath,sev,laliga_ea_sports,laliga_easports_2024,8,True
2024-09-29 14:00:00,bur,gra,laliga_hypermotion,laliga_hypermotion_2024,7,False
2024-09-29 14:00:00,cas,ten,laliga_hypermotion,laliga_hypermotion_2024,7,False
2024-09-29 15:00:00,rso,llp,liga_femenina,primera_division_femenina_2024,4,False
2024-09-29 19:00:00,atm,rma,laliga_ea_sports,laliga_easports_2024,8,True
2024-09-30 19:00:00,vil,lpa,laliga_ea_sports,laliga_easports_2024,8,False
2024-10-01 19:00:00,ars,psg,uefa_champions_league,champions_league_2024,2,True
2024-10-01 19:00:00,bar,ybo,uefa_champions_league,champions_league_2024,2,False
2024-10-01 19:00:00,lvk,acm,uefa_champions_league,champions_league_2024,2,False
2024-10-01 19:00:00,bvb,cet,uefa_champions_league,champions_league_2024,2,False
2024-10-01 19:00:00,int,est,uefa_champions_league,champions_league_2024,2,False
2024-10-01 19:00:00,psv,scp,uefa_champions_league,champions_league_2024,2,True
2024-10-01 19:00:00,slb,mcfc,uefa_champions_league,champions_league_2024,2,True
2024-10-02 14:30:00,ist,rvi,uefa_europa_conference_league,europa_conference_league_2024,1,False
2024-10-02 14:30:00,gui,cel,uefa_europa_conference_league,europa_conference_league_2024,1,False
2024-10-02 19:00:00,avl,bay,uefa_champions_league,champions_league_2024,2,True
2024-10-02 19:00:00,ben,atm,uefa_champions_league,champions_league_2024,2,True
2024-10-02 19:00:00,dza,mon,uefa_champions_league,champions_league_2024,2,False
2024-10-02 19:00:00,lil,rma,uefa_champions_league,champions_league_2024,2,False
2024-10-02 19:00:00,liv,bol,uefa_champions_league,champions_league_2024,2,False
2024-10-02 19:00:00,lei,juv,uefa_champions_league,champions_league_2024,2,False
2024-10-02 19:00:00,stu,bkv,uefa_champions_league,champions_league_2024,2,False
2024-10-03 19:00:00,bbl,pan,uefa_europa_conference_league,europa_conference_league_2024,1,False
2024-10-03 19:00:00,che,gnt,uefa_europa_conference_league,europa_conference_league_2024,1,False
2024-10-03 19:00:00,cop,jag,uefa_europa_conference_league,europa_conference_league_2024,1,False
2024-10-03 19:00:00,fio,tns,uefa_europa_conference_league,europa_conference_league_2024,1,False
2024-10-03 19:00:00,lsk,dju,uefa_europa_conference_league,europa_conference_league_2024,1,False
2024-10-03 19:00:00,lgn,hel,uefa_europa_conference_league,europa_conference_league_2024,1,False
2024-10-03 19:00:00,pet,paf,uefa_europa_conference_league,europa_conference_league_2024,1,False
2024-10-03 19:00:00,shm,apo,uefa_europa_conference_league,europa_conference_league_2024,1,False
2024-10-03 19:00:00,ath,alk,uefa_europa_league,europa_league_2024,2,False
2024-10-03 19:00:00,bes,ein,uefa_europa_league,europa_league_2024,2,False
2024-10-03 19:00:00,elf,rom,uefa_europa_league,europa_league_2024,2,False
2024-10-03 19:00:00,opo,mun,uefa_europa_league,europa_league_2024,2,True
2024-10-03 19:00:00,twe,fen,uefa_europa_league,europa_league_2024,2,False
2024-10-03 19:00:00,pao,fcsb,uefa_europa_league,europa_league_2024,2,False
2024-10-03 19:00:00,ran,oly,uefa_europa_league,europa_league_2024,2,False
2024-10-03 19:00:00,usg,bod,uefa_europa_league,europa_league_2024,2,False
2024-10-03 19:00:00,vik,ldg,uefa_europa_league,europa_league_2024,2,False
2024-10-04 19:00:00,leg,val,laliga_ea_sports,laliga_easports_2024,9,False
2024-10-05 14:00:00,mad,fcb,liga_femenina,primera_division_femenina_2024,5,False
2024-10-05 14:00:00,get,osa,laliga_ea_sports,laliga_easports_2024,9,False
2024-10-05 14:00:00,eib,spo,laliga_hypermotion,laliga_hypermotion_2024,8,False
2024-10-05 14:00:00,mir,gra,laliga_hypermotion,laliga_hypermotion_2024,8,False
2024-10-05 16:00:00,lud,sfc,liga_femenina,primera_division_femenina_2024,5,False
2024-10-05 19:00:00,rma,vil,laliga_ea_sports,laliga_easports_2024,9,True
2024-10-05 19:00:00,ten,car,laliga_hypermotion,laliga_hypermotion_2024,8,False
2024-10-06 14:00:00,esp,eib,liga_femenina,primera_division_femenina_2024,5,False
2024-10-06 14:00:00,ala,bar,laliga_ea_sports,laliga_easports_2024,9,False
2024-10-06 14:00:00,eld,cas,laliga_hypermotion,laliga_hypermotion_2024,8,False
2024-10-06 16:00:00,llp,dep,liga_femenina,primera_division_femenina_2024,5,False
2024-10-06 19:00:00,rso,atm,laliga_ea_sports,laliga_easports_2024,9,True
2024-10-06 19:00:00,alb,ccf,laliga_hypermotion,laliga_hypermotion_2024,8,False
2024-10-09 15:30:00,sti,sel,copa_del_rey,copa_del_rey_2024,1,False
2024-10-09 18:30:00,gev,sot,copa_del_rey,copa_del_rey_2024,1,False
2024-10-09 18:30:00,vic,mah,copa_del_rey,copa_del_rey_2024,1,False
2024-10-09 19:00:00,chi,mcd,copa_del_rey,copa_del_rey_2024,1,False
2024-10-11 18:30:00,ten,zar,laliga_hypermotion,laliga_hypermotion_2024,9,False
2024-10-12 14:00:00,dep,mad,liga_femenina,primera_division_femenina_2024,6,False
2024-10-12 14:00:00,car,rfe,laliga_hypermotion,laliga_hypermotion_2024,9,False
2024-10-13 14:00:00,sfc,llp,liga_femenina,primera_division_femenina_2024,6,False
2024-10-13 14:00:00,ovi,alm,laliga_hypermotion,laliga_hypermotion_2024,9,False
2024-10-13 14:00:00,rac,lev,laliga_hypermotion,laliga_hypermotion_2024,9,False
2024-10-13 15:30:00,fcb,esp,liga_femenina,primera_division_femenina_2024,6,False
2024-10-13 19:00:00,elc,rcd,laliga_hypermotion,laliga_hypermotion_2024,9,False
2024-10-18 19:00:00,ala,vll,laliga_ea_sports,laliga_easports_2024,10,False
2024-10-19 14:00:00,atm,rso,liga_femenina,primera_division_femenina_2024,7,False
2024-10-19 14:00:00,osa,bet,laliga_ea_sports,laliga_easports_2024,10,False
2024-10-19 14:00:00,rcd,eld,laliga_hypermotion,laliga_hypermotion_2024,10,False
